wavelength,abs1,abs2,abs3,abs4,abs5,abs6,abs7,abs8,abs9,abs10,abs11,abs12,abs13,abs14,abs15,abs16,abs17,abs18,abs19,abs20,abs21,abs22,abs23,abs24,abs25,abs26,abs27,abs28,abs29,abs30,abs31,abs32,abs33,abs34,abs35,abs36,abs37,abs38,abs39,abs40,abs41,abs42,abs43,abs44,abs45,abs46,abs47,abs48,abs49,abs50,abs51,abs52,abs53,abs54,abs55,abs56,abs57,abs58,abs59,abs60,abs61,abs62,abs63,abs64
685.8,0.002177124,0.002817622,0.001251797,0.001186548,0.001172036,0.002856943,0.002713213,0.003606661,0.003075789,0.001748806,0.001824943,0.003107393,0.001711385,0.001106927,0.002895237,0.001809509,0.001481273,0.000515492,0.002162578,0.001263101,0.002627255,0.001533199,0.001542068,0.002784105,0.002259903,0.002451784,0.002825873,0.002912902,0.002426667,0.003473785,0.001880769,0.001659439,0.001407252,0.00112285,0.002096034,0.001346862,0.002890208,0.002821361,0.001462638,0.002385968,0.001562249,0.002212268,0.001155212,0.000492795,0.002584862,0.002252435,0.002403741,0.002394983,0.001492326,0.000756126,0.001053512,-5.85E-06,0.000826957,0.003206736,0.00150505,0.002561284,0.00191666,0.002281276,0.001508649,0.002673131,0.001977387,0.001947794,0.001220328,0.002091658
686.5,0.002508899,0.002407187,0.002021723,0.002237376,0.002062859,0.002358792,0.003253362,0.004186063,0.003011873,0.003021824,0.002437001,0.003804196,0.001941268,0.001744834,0.003045477,0.002581584,0.001911617,0.001846778,0.002514967,0.002182679,0.003332638,0.002585587,0.002135082,0.003376227,0.002034489,0.003107392,0.002766642,0.002809916,0.003043409,0.003622837,0.002678946,0.002474821,0.001855414,0.002640593,0.002696122,0.001841236,0.003299012,0.003390326,0.001892925,0.001583268,0.002751659,0.003120319,0.000455013,0.00089696,0.002292854,0.003230474,0.002849835,0.003210691,0.002167716,0.001923606,0.001366653,0.000502169,0.001791099,0.002750238,0.002154688,0.002907071,0.003376744,0.003207717,0.002806299,0.002056154,0.003067967,0.00254737,0.002565574,0.00269948
687.3,0.002514353,0.002660858,0.002877341,0.002379281,0.002287058,0.00195015,0.003530291,0.002960623,0.003176607,0.002660729,0.002747723,0.003532496,0.002317711,0.002324954,0.00353963,0.002142231,0.001721858,0.00248938,0.002230673,0.002202871,0.003171553,0.002593812,0.002846131,0.003062318,0.002165503,0.002733482,0.002827095,0.002816088,0.002902466,0.002933551,0.002012186,0.001950021,0.001851558,0.002581646,0.003624725,0.001821842,0.002392088,0.00293653,0.00230025,0.001000692,0.001916939,0.002979535,0.001074199,0.000648545,0.001310796,0.002766108,0.002234941,0.002956089,0.001838896,0.002509566,0.00135906,0.000680629,0.002671602,0.002370614,0.002402437,0.00301192,0.003765635,0.002608696,0.002532858,0.002272573,0.001902467,0.002881744,0.001278924,0.002777891
688,0.002877175,0.003236556,0.00354691,0.002858514,0.002403511,0.001324447,0.00320932,0.002181429,0.003366535,0.002870825,0.003012362,0.002560953,0.001627106,0.002555385,0.003766316,0.001844639,0.001705938,0.002973992,0.001780518,0.002583357,0.002902446,0.002746824,0.001767074,0.002342544,0.001674015,0.003376785,0.002954419,0.002000844,0.003346296,0.003522769,0.002187898,0.002221411,0.003197907,0.002584393,0.002935496,0.002535702,0.001895322,0.002377363,0.002463322,0.000641238,0.002400534,0.003257438,0.001638994,0.001258983,0.002028651,0.002872639,0.002690601,0.003104282,0.00186442,0.002351734,0.002009768,0.001495192,0.003922305,0.00260887,0.002254926,0.002553701,0.003465408,0.002715084,0.003346945,0.002728298,0.001840114,0.00263853,0.001430606,0.003192979
688.8,0.002756655,0.003280668,0.002713016,0.002678212,0.002894745,0.001153847,0.003284569,0.001810435,0.003564512,0.002586669,0.002868761,0.001262821,0.002502155,0.002444524,0.003228914,0.001162388,0.000925246,0.00226428,0.002316179,0.002584202,0.002891107,0.002579269,0.002476583,0.000837563,0.00186176,0.003192379,0.002631464,0.002233663,0.002883702,0.003463546,0.001544831,0.0012469,0.003642595,0.00158926,0.001453268,0.002445562,0.001345152,0.00239845,0.002848234,0.001182965,0.001814712,0.002182034,0.002911506,0.002220561,0.002007346,0.002515785,0.002149218,0.00203665,0.000496829,0.001431643,0.001211178,0.000685906,0.00270925,0.001530843,0.002989862,0.001973246,0.002574335,0.003056664,0.003724468,0.003407998,0.000953442,0.001767798,0.001529548,0.003091368
689.5,0.00257384,0.002429604,0.00288695,0.002846821,0.004042745,0.00180076,0.003376864,0.002337854,0.002893464,0.001786983,0.003598798,0.001094575,0.001996144,0.002745215,0.002872618,0.00157026,0.001298468,0.00185145,0.002267591,0.002804613,0.00306301,0.002461103,0.002014738,0.000362462,0.001767749,0.003310476,0.002781686,0.003070309,0.002925257,0.004042092,0.002258484,0.002107459,0.003882219,0.00218342,0.001116763,0.003818234,0.00176411,0.00363247,0.002785464,0.002649622,0.002368175,0.00180024,0.003378169,0.003612762,0.002884604,0.003121669,0.00208457,0.00267176,0.002419712,0.001396231,0.001536098,0.001242521,0.001878487,0.002556784,0.003435957,0.003113587,0.002422315,0.003941642,0.0028321,0.002916527,0.002176656,0.002073906,0.001837412,0.004433925
690.3,0.002225991,0.001466972,0.001885396,0.002285846,0.003575117,0.0022676,0.003151248,0.002219035,0.002282958,0.001608368,0.0038069,0.001716903,0.001585957,0.002102108,0.002112343,0.002481088,0.001285937,0.001660273,0.001828088,0.001923169,0.002285715,0.002763667,0.00278062,3.86E-05,0.001924612,0.0014409,0.002488048,0.002172313,0.002624916,0.003851032,0.002081245,0.00112959,0.002335469,0.001457539,0.001854709,0.003319904,0.002044246,0.003445846,0.002568036,0.002656972,0.002058022,-0.000272005,0.002721354,0.003439134,0.001288033,0.002578544,0.001302964,0.001236434,0.002532703,0.001198591,0.001551883,0.001166642,0.000893867,0.001865069,0.003458219,0.002791133,0.002572108,0.002747241,0.00204792,0.002358707,0.002825962,0.001813795,0.001908348,0.003358328
691,0.001839334,0.001674693,0.003002568,0.001838806,0.002864863,0.002694809,0.002000605,0.002093674,0.002189667,0.001693027,0.003439255,0.003007199,0.000174694,0.002374849,0.00274201,0.001599649,0.001819542,0.002083112,0.001252162,0.001318711,0.000852817,0.002636244,0.001887234,0.001287083,0.00153899,0.001205518,0.00238806,0.001186809,0.002169067,0.00325587,0.002137245,0.001614551,0.002620382,0.001575516,0.002921342,0.00251861,0.001097754,0.001995193,0.000925231,0.002862086,0.001799751,-0.000976151,0.001980806,0.002828757,0.001244124,0.002265078,0.001230157,0.001972887,0.003727134,0.002132755,0.002415012,0.001746847,0.001055605,0.002889464,0.002200364,0.002571343,0.002660304,0.00140267,0.000943402,0.001165729,0.002976638,0.002171708,0.001343357,0.003311208
691.8,0.001452795,0.001579224,0.00221618,0.000746424,0.003358846,0.001303703,0.001017744,0.002437446,0.001364369,0.002358134,0.002756438,0.003817343,0.000100498,0.001577099,0.002393131,0.00089055,0.00152052,0.00268772,0.001780498,0.001494225,0.000102484,0.002579472,0.001129319,0.001993831,0.001147895,0.001629833,0.002039568,0.000881002,0.003062202,0.002587993,0.001263883,0.000619176,0.002246776,0.001378442,0.00268812,0.001764154,0.00093458,0.001275032,0.000949169,0.002463399,0.002101268,-6.72E-05,0.001483602,0.002153134,0.001599679,0.001814784,0.001569661,0.000873178,0.001893332,0.001593968,0.001806146,0.001617346,0.00114418,0.002693313,0.000979675,0.001182396,0.001986386,0.001071737,0.00239699,0.001560496,0.003218165,0.000895191,0.001192482,0.001978409
692.5,0.001730101,0.002119423,0.003225023,0.002008381,0.003219563,0.001331713,0.000611615,0.002804771,0.001978898,0.002954349,0.002591407,0.003083208,0.001358632,0.002917748,0.002552975,-0.000202967,0.001919939,0.003012384,0.002373893,0.002733594,0.000295732,0.001365793,0.001847313,0.002869307,0.001396163,0.00225242,0.002545262,0.001941317,0.003637284,0.002479046,0.001543929,0.00133158,0.002662029,0.0020461,0.00373221,0.002221991,0.001108733,0.001870945,0.000831824,0.001956057,0.00269475,0.001699974,0.002371899,0.002834443,0.00278335,0.002812489,0.002298533,0.002470272,0.00186497,0.002349436,0.002024849,0.001695462,0.002141077,0.002658704,0.0012625,0.001804832,0.001827797,0.00271191,0.001942911,0.00191476,0.002906037,0.000730246,0.001446032,0.002766055
693.3,0.001762554,0.001833294,0.003249451,0.002531205,0.003441478,0.000827131,0.000615569,0.0037037,0.001503892,0.002245597,0.002042257,0.002321208,0.001948736,0.002483258,0.002808072,0.00036912,0.002045849,0.00267921,0.00207206,0.002320276,0.000646468,0.000829387,0.001890612,0.002762493,0.002217911,0.0021873,0.002747034,0.002461284,0.003726539,0.002952571,0.001903114,0.000975618,0.001280712,0.002379923,0.003434404,0.001872126,0.001238347,0.003580046,0.001728651,0.001279118,0.002217512,0.002943905,0.002597275,0.003255588,0.002777685,0.003412382,0.003144867,0.001673746,0.002014717,0.002601404,0.00207379,0.002055029,0.001695415,0.002506299,0.002267427,0.002175322,0.000975618,0.003015371,0.001981061,0.002527875,0.002128079,0.000463892,0.001874121,0.00180989
694,0.002313245,0.00261252,0.003415147,0.003627228,0.002167536,0.002041923,0.001795716,0.003860611,0.002636715,0.002423655,0.002013513,0.002512429,0.003689061,0.002772607,0.002161029,0.000391619,0.002825008,0.002152132,0.002061838,0.002851875,0.00144463,0.000700028,0.002300359,0.00250884,0.003063549,0.000684013,0.002660912,0.002923575,0.002802132,0.00268777,0.002480266,0.002169263,0.001829155,0.002321216,0.003703721,0.000884039,0.001643548,0.003942478,0.0025531,0.001429649,0.002236201,0.002599359,0.003123304,0.00321089,0.002159967,0.003505855,0.003182935,0.001847467,0.002328656,0.002600688,0.002898166,0.001951919,0.002139914,0.002279902,0.00255443,0.002510302,0.001840036,0.002816895,0.001048127,0.00245289,0.000133126,0.00157763,0.00239017,0.002071
694.8,0.001993229,0.003126898,0.003273238,0.002439278,0.002523164,0.0022174,0.002929979,0.003536425,0.002356077,0.001909178,0.001926816,0.00246376,0.003610597,0.001955277,0.002971767,0.002041743,0.002021294,0.0019033,0.002686969,0.002628747,0.001583819,0.00133809,0.001352635,0.001965433,0.001592898,0.000871176,0.002942569,0.002837445,0.00335018,0.002549256,0.001853866,0.00280598,0.001279382,0.002450516,0.002933729,0.000784677,0.001968507,0.003586587,0.00306433,0.001424567,0.001720691,0.003009138,0.002230102,0.003011415,0.001374387,0.002571603,0.002380956,0.001457934,0.002701559,0.002887259,0.00385748,0.001899558,0.002425767,0.001761962,0.001725366,0.002343906,0.000751628,0.001305399,0.002097881,0.002762468,0.000337661,0.001453396,0.002014478,0.000924897
695.5,0.001974253,0.003950356,0.002558689,0.001232921,0.002529073,0.002959973,0.003194104,0.003302155,0.002273337,0.002621277,0.002266507,0.002276685,0.002973789,0.002169156,0.001513312,0.002933951,0.002138897,0.001274474,0.002508169,0.00249008,0.002327044,0.001465187,0.001284629,0.001831344,0.001418269,0.000671747,0.002479897,0.003305377,0.003819428,0.002070355,0.001920322,0.003139619,0.001775424,0.002772625,0.003195177,0.000878748,0.003088495,0.002515405,0.002859114,0.00253698,0.002759218,0.002734147,0.001243075,0.001860511,0.001490853,0.002553463,0.001979606,0.00150235,0.002447741,0.002496914,0.003556349,0.001300129,0.003652399,0.001205266,0.001139275,0.002344188,0.001329126,0.001582168,0.002328115,0.002433674,0.000468312,0.001973985,0.001465855,0.001551015
696.3,0.001648033,0.004070768,0.002846633,0.001388889,0.003468416,0.001828206,0.002241523,0.002061449,0.002108248,0.002442458,0.001424842,0.001580539,0.001586062,0.002165168,0.00204621,0.003097862,0.002582722,0.001414608,0.002558014,0.00126449,0.001914208,0.000662117,0.001909894,0.001636177,0.001511034,0.002353652,0.002688861,0.003036764,0.004204376,0.002618909,0.000762006,0.00246203,0.001604113,0.002551668,0.001897357,0.001635099,0.002173127,0.00118225,0.002082757,0.00197717,0.001925667,0.002283484,7.08E-05,0.002474718,0.001150623,0.002463245,0.001427131,0.00126449,0.002329766,0.001597243,0.00282988,0.000848335,0.003697398,0.000704463,0.000632679,0.001990789,0.001092759,0.001902614,0.0016673,0.002142911,0.001764995,0.002249078,0.00142969,0.001787637
697,0.001797016,0.004216541,0.00217531,0.00131397,0.002907334,0.002090691,0.0018836,0.001838418,0.00224415,0.002592165,0.001552056,0.001885893,0.000606544,0.002452358,0.001459204,0.001986256,0.003964115,0.00096267,0.001598422,0.000554368,0.001645332,0.000393305,0.00258568,0.001876856,0.002410088,0.003547295,0.002433451,0.002006224,0.003196079,0.002061139,0.000533525,0.002946949,0.00236566,0.001605566,0.001728246,0.002194206,0.001885354,0.001786362,0.002329339,0.002807163,0.002909632,0.002257515,0.001202988,0.001871191,0.002129692,0.002431965,0.002304361,0.00115451,0.002563119,0.001118289,0.001468098,0.000598341,0.002438718,0.001216051,0.001685776,0.001142526,0.001621202,0.002897329,0.00198086,0.00265972,0.001100113,0.001726628,0.000493458,0.002863126
697.8,0.001967954,0.004309974,0.002784171,0.002574974,0.002865147,0.001835349,0.001439664,0.001068572,0.002015718,0.002533768,0.001235019,0.001681886,0.001089173,0.001064399,0.00208319,0.001668942,0.002233826,0.001205927,0.001798934,0.001465268,0.00159776,0.000243611,0.00247325,0.001600051,0.0021006,0.003367021,0.002013289,0.001316919,0.003689961,0.002297011,0.000445637,0.002977781,0.001481709,0.001051474,0.001230574,0.003246708,0.002221001,0.002205612,0.00124337,0.000865987,0.002699831,0.002628615,0.002755515,0.002039467,0.002003844,0.001359222,0.002162281,0.000208403,0.001789358,-2.38E-06,0.001938273,0.000343738,0.001511494,0.001923298,0.00255052,0.000917264,0.001614071,0.003382722,0.001491008,0.001826447,0.002082381,0.001722202,0.00084136,0.00261821
698.5,0.002424342,0.005221955,0.003966668,0.002750064,0.002659307,0.002391595,0.002551313,0.002228569,0.001578016,0.00267387,0.001700298,0.002378389,0.001613796,0.001000294,0.002571804,0.002128358,0.001660879,0.001692764,0.001749275,0.001965296,0.002000704,0.002216041,0.002236112,0.002016456,0.0018887,0.00310856,0.00246154,0.001448506,0.003825222,0.003530579,0.00201713,0.00354382,0.002321122,0.001417445,0.002511951,0.003453032,0.002639351,0.00323654,0.001517627,0.001972027,0.002939462,0.002827891,0.002995056,0.001776591,0.002161085,0.000904799,0.002607666,0.001225485,0.002901144,0.000711185,0.002693962,0.001826249,0.001928006,0.00331864,0.003608545,0.00149584,0.001742413,0.004029563,0.002241501,0.002692749,0.002444289,0.000670244,0.001328579,0.002213616
699.3,0.002581792,0.004691594,0.003778047,0.002836817,0.003098858,0.002280286,0.002993727,0.002970173,0.001611215,0.002825381,0.001183298,0.00261662,0.002361321,0.000737592,0.001672936,0.002017798,0.00079035,0.001757885,0.001291076,0.003536484,0.002153724,0.002726234,0.002141365,0.002712514,0.002402046,0.002282436,0.003281048,0.002107515,0.003685558,0.004573513,0.00366655,0.00252747,0.003038414,0.002243066,0.002784885,0.002496279,0.002446673,0.002463611,0.001757616,0.002633161,0.002447345,0.001694272,0.00248391,0.002604652,0.002364815,0.000870037,0.002541453,0.00146607,0.002452184,0.001362942,0.002323691,0.002159635,0.002151037,0.003503738,0.002384841,0.002221971,0.001971201,0.003983724,0.001784191,0.001227264,0.002811523,0.001788889,0.000845125,0.001281557
700,0.003069101,0.004572175,0.004163545,0.002471583,0.002948429,0.001982912,0.003502831,0.003083498,0.001378977,0.002105599,0.001900514,0.003367765,0.003297893,0.001121993,0.001740996,0.00210721,0.002008816,0.002150709,0.001329793,0.002782878,0.002742946,0.002906867,0.002429529,0.003116465,0.002865041,0.002242823,0.003655587,0.001625251,0.003192634,0.004718825,0.003426742,0.00316814,0.004164894,0.002181993,0.003261547,0.002335629,0.001851136,0.002069353,0.001755885,0.004206441,0.00239957,0.001770373,0.001437684,0.003019322,0.002357389,0.001045517,0.002211534,0.002360882,0.003151991,0.002757466,0.001951105,0.002665511,0.001875288,0.003374498,0.000749649,0.001704646,0.001591057,0.003253336,0.002778979,0.002014319,0.003228974,0.001567189,0.00129924,0.001521335
700.8,0.002739208,0.002724646,0.00288,0.000887279,0.002707253,0.001551176,0.002893218,0.002333137,0.00109651,0.002322899,0.002025568,0.003132973,0.002087091,0.00118813,0.002670986,0.001807547,0.001665892,0.001643969,0.000996179,0.002180268,0.002773593,0.001865541,0.002329904,0.002417339,0.002413432,0.001703958,0.002695523,0.001571884,0.002784785,0.003662197,0.002280603,0.002717096,0.003134998,0.001430575,0.003382853,0.00185343,0.001841454,0.001140437,0.001565699,0.003327762,0.001984782,0.001486098,0.001558572,0.002495223,0.002125598,0.001563009,0.002210972,0.002040241,0.002563418,0.00236493,0.001772163,0.001963111,0.00122293,0.002236426,0.000286065,0.000786191,0.000838947,0.001886399,0.00270186,0.000969858,0.002856262,0.002660741,0.001035395,0.001610211
701.5,0.002787629,0.00206092,0.003520424,0.001094938,0.00229965,0.001837945,0.002353453,0.001707312,0.000874205,0.002120085,0.002785334,0.00310078,0.001657897,0.001078803,0.00249804,0.002852833,0.001349686,0.001858149,0.002224687,0.00180764,0.003035403,0.001883339,0.00216753,0.001721451,0.002723244,0.000825692,0.001818954,0.002157825,0.002838658,0.003519612,0.001390993,0.003367927,0.002430597,0.001857207,0.002845678,0.002073318,0.001956222,0.001396913,0.001055811,0.003314673,0.001921867,0.002026018,0.001573353,0.001465408,0.002132889,0.001895598,0.002153647,0.002184919,0.002687209,0.001222293,0.002957748,0.001103409,0.001552219,0.001979666,0.000936166,0.00113622,0.001388167,0.001998529,0.002569408,0.001075441,0.002386629,0.003278995,0.00214812,0.00257386
702.3,0.001896753,0.001012259,0.003321035,0.001164424,0.002600295,0.001744467,0.002991584,0.001499131,0.00144588,0.002525312,0.001883597,0.001571226,0.000997099,0.002384754,0.002379051,0.002176649,0.00171369,0.001068435,0.002036068,0.001475418,0.001324092,0.001876951,0.001802229,0.001033916,0.001701896,0.000241558,0.001869085,0.003079839,0.003167841,0.002917621,0.001701082,0.002308722,0.001974612,0.001869628,0.002180313,0.001967829,0.001223869,0.001138021,0.00240227,0.002244377,0.001441274,0.001486394,0.002449391,0.000955143,0.001829757,0.002062932,0.002800992,0.001586541,0.001451571,0.000267231,0.002858079,0.000858929,0.000977474,0.001599688,0.001961182,0.000229398,0.001890785,0.00272611,0.00176155,2.79E-05,0.001388165,0.003129754,0.001438428,0.002153984
703,0.001299987,0.001820462,0.003021609,0.002053608,0.00282087,0.00143464,0.003118961,0.001111921,0.001123664,0.001482461,0.001562444,0.001399791,0.001497186,0.002779271,0.001093969,0.001859807,0.001879683,0.001384663,0.00218227,0.00228309,0.000967248,0.001690961,0.001381422,0.001520424,0.001370617,0.000163516,0.002248443,0.002762334,0.003596007,0.002885243,0.001675147,0.002567945,0.002930784,0.002119084,0.001263528,0.002295541,0.001010429,0.001870353,0.002214476,0.001792071,0.001848584,0.002039675,0.003068791,0.001487729,0.002176723,0.001781662,0.00309157,0.002028719,0.00193188,0.00100611,0.003162085,0.000800501,0.000915976,0.001379531,0.002735778,0.002116784,0.001410191,0.003266388,0.001408435,0.000842587,0.000480814,0.003018084,0.00137818,0.003674479
703.8,0.000781329,0.002302363,0.002864975,0.002403125,0.003336954,0.001326434,0.002699314,0.001560241,0.001977757,0.001168922,0.001692202,0.001078169,0.00184057,0.002633446,0.001788358,0.001046302,0.002112552,0.001730607,0.002036353,0.000944911,0.001561323,0.002560001,0.001135428,0.00150955,0.00055509,0.00214003,0.002281239,0.002253481,0.004097079,0.001272528,0.001804995,0.000913053,0.002213269,0.001710728,0.000836659,0.002545097,0.000389498,0.001805536,0.001871007,0.001070473,0.00119445,0.001642171,0.003254026,0.002394185,0.00240177,0.001557267,0.002856297,0.00171776,0.001164195,0.001803101,0.002281781,0.002054217,0.001199178,0.002258626,0.003691649,0.001051703,0.00106156,0.003622915,0.00175982,0.00146346,0.000917373,0.002679796,0.001156497,0.002712055
704.5,0.001282871,0.002974285,0.00158918,0.002345414,0.003565656,0.001797577,0.002225285,0.002475928,0.002022726,0.00139161,0.001895033,0.001953571,0.001988617,0.001867244,0.00211674,0.002064224,0.002339232,0.001549337,0.00295477,0.001560739,0.002702909,0.001995868,0.001050066,0.002121844,0.00101255,0.002613877,0.002651935,0.001262896,0.004328448,0.001593741,0.00137096,0.000714279,0.001751541,0.00195102,0.000678667,0.002389497,0.001040955,0.003244753,0.001082493,0.001806301,0.001079143,0.001319472,0.002941985,0.003143627,0.00317271,0.002416513,0.002036961,0.002350253,0.001445923,0.002596396,0.002399712,0.003392646,0.002189414,0.002046227,0.004371247,0.00166418,0.001046448,0.00349639,0.002561435,0.003049525,0.00158435,0.002743665,0.001446325,0.003314113
705.3,0.001913999,0.003287626,0.001774615,0.001746636,0.002339828,0.002597709,0.001129135,0.002682625,0.002182399,0.001910097,0.002598517,0.001244262,0.002493002,0.001547606,0.002866936,0.00157006,0.001721618,0.00102505,0.003200567,0.00188332,0.002422268,0.002330534,0.001486706,0.00166271,0.002008606,0.002589083,0.002398154,0.000853734,0.003671973,0.00151292,0.001553119,0.000451889,0.000532094,0.002115889,-0.000446521,0.001250308,0.001305532,0.002164491,0.001099989,0.001521524,0.001120807,0.001084946,0.002952984,0.002985087,0.003411023,0.002140795,0.000723412,0.002155201,0.001085349,0.003035406,0.001731033,0.00302947,0.000814003,0.002359493,0.003333929,0.000627206,0.00177892,0.002197883,0.002789939,0.002375927,0.002030815,0.003029335,0.001206644,0.00234966
706,0.001351444,0.002899608,0.001381568,0.000177168,0.002509892,0.001768119,0.001316751,0.002203114,0.000778145,0.001716164,0.001965496,0.000456617,0.002062063,0.000969161,0.0022903,0.001112545,0.000815213,-0.000282464,0.002178861,0.0013423,0.001603662,0.001654661,0.001147491,0.000914883,0.001736622,0.001197227,0.002277093,-0.00027389,0.003662245,0.002331271,0.001445185,-0.000297335,0.000955456,0.001219677,-0.000946055,0.000900375,0.00094753,0.001854814,0.001056368,0.000746989,0.001069135,0.001194538,0.002489532,0.002198128,0.002717994,0.002167813,-2.07E-05,0.002370898,0.001493475,0.001952029,0.00132455,0.001614964,-0.000648321,0.000847315,0.001969805,0.000859941,0.000998721,0.001602854,0.001927791,0.001840004,0.002472814,0.001617521,0.001308279,0.00141815
706.8,0.001814869,0.002999898,0.001498395,-1.14E-05,0.00211896,0.000664016,0.001427707,0.001117063,0.000379852,0.00041727,0.002203053,0.000729172,0.001051173,0.000834225,0.002348356,0.000551301,0.000403626,-0.000209638,0.001030474,0.001423645,0.001657009,0.001811345,0.001717707,0.001039268,0.001652674,0.000939304,0.001120987,0.000506439,0.002386894,0.002047765,0.001630186,0.00047739,0.001971294,0.001048467,-0.000451978,0.000602789,0.000334062,5.13E-05,0.000651581,0.000397142,0.001828421,0.001312764,0.003154848,0.00192737,0.002434122,0.001642107,0.000604952,0.002169007,0.001329414,0.001427843,4.58E-05,6.46E-05,-0.000860966,0.001984174,0.001215579,0.001400763,0.001150756,0.000346759,0.001219369,0.000641579,0.002532123,0.001549048,0.001110568,0.000931595
707.5,0.001212059,0.002564816,0.00087276,0.000198214,0.003391045,0.000972375,0.001988167,0.002122378,0.00136902,0.001523724,0.002424469,0.001013423,0.00080428,0.001655068,0.001695637,0.001756768,0.000800204,-6.34E-05,-0.000231521,0.000672785,0.001946345,0.001739204,0.002547219,0.000941795,0.000636251,0.000969113,0.000540244,0.000265377,0.002412878,0.002061194,0.001402078,0.000390912,0.00232234,0.001900714,-0.000374762,0.001552711,0.000268634,0.001155083,0.000479012,0.001367387,0.001917059,0.001118644,0.002259356,0.001866664,0.002664956,0.002498388,0.001421534,0.000843954,0.001113613,0.000560204,0.000139064,0.000301744,0.000407064,0.001583334,0.001565096,0.000935135,0.000599991,0.00148807,0.001443712,0.00078132,0.00309388,0.00164445,0.001206483,0.001037483
708.3,0.002668378,0.002151375,0.001223733,0.000360551,0.002731613,0.001895694,0.001631989,0.002167062,0.002050721,0.001516064,0.002838162,0.002163242,0.000934727,0.001939183,0.002389054,0.00163485,0.001396085,0.001063559,0.000136606,0.001690577,0.001500265,0.001644524,0.002739808,0.001747809,0.001408749,0.000781458,0.000779146,0.000811101,0.002182203,0.002214944,0.001312624,0.002569516,0.002410892,0.002436278,0.000653254,0.001103971,0.001206175,0.001296832,0.000867402,0.001215294,0.002594639,0.001186848,0.002004085,0.002085634,0.002366127,0.002783791,0.00204063,0.001001655,0.00103213,0.000899771,0.000635583,0.00195868,0.000338681,0.002129142,0.002487466,0.001207264,0.0009097,0.001031177,0.002054676,0.000351722,0.002929024,0.002700882,0.001991404,0.001571231
709.1,0.00204179,0.002144232,0.002451157,0.000825232,0.002688315,0.002442023,0.001095073,0.002018226,0.002509787,0.003216281,0.002704685,0.001350257,0.002390627,0.001981316,0.002267139,0.002246561,0.000794536,0.001180027,0.00097073,0.001191582,0.000912036,0.001825814,0.002456475,0.001349305,0.000777287,0.001822955,0.001447775,0.00075936,0.003129835,0.002450339,0.001243923,0.002561878,0.002024627,0.002889843,0.000615292,0.001095345,0.001755162,0.002638936,0.000525018,0.001524772,0.002085379,0.001439206,0.000908911,0.00220936,0.001606952,0.003234583,0.000651949,0.00165948,0.001730797,0.001019104,0.001589807,0.00147811,0.000998993,0.000998177,0.002332695,0.000940295,0.000694856,0.001517561,0.002121207,0.000495972,0.001628997,0.002251331,0.001290424,0.001298175
709.9,0.002047056,0.002206077,0.003381822,0.001452732,0.002438338,0.002182329,0.00143187,0.001424419,0.001734338,0.001709531,0.002739877,0.001580503,0.002657952,0.001032966,0.001821106,0.001464518,0.000639838,0.001524675,0.000807138,0.001067615,0.000559389,0.000470034,0.001242392,0.001327572,0.000633483,0.001650162,0.002336921,0.001452055,0.002986562,0.002668548,0.001938135,0.00286395,0.002423538,0.003130968,0.002249235,0.000928494,0.002054517,0.002394618,0.000506666,0.000654983,0.001794803,0.001869785,0.001027011,0.001332719,0.002123846,0.00228656,0.000422187,0.002586229,0.001374164,0.000874238,0.001464112,0.00114166,0.000748704,0.002425574,0.002239056,0.001315519,0.001005899,0.000872344,0.002210284,4.54E-05,0.001343283,0.001444875,0.00169706,0.000302729
710.7,0.001071981,0.003211624,0.0038377,0.002320495,0.002448712,0.001817332,0.001620636,0.001078326,0.001679027,0.002122218,0.00156401,0.001306783,0.002711087,0.001860468,0.000868742,0.002004783,0.000555297,0.001921461,0.001005439,0.000350681,0.001090205,0.000464165,0.001091284,0.00050164,-1.69E-05,0.002257821,0.002114776,0.001454292,0.00289784,0.00322329,0.002236706,0.002650932,0.002328346,0.003543826,0.00234405,0.00116162,0.002071343,0.002285976,-0.000213196,0.001601715,0.0018556,0.002328211,0.000291391,0.001635233,0.002370586,0.00237045,-0.000130418,0.002108822,0.001919974,0.000940121,0.000704977,0.000119897,0.001808949,0.002536198,0.00127113,0.001066987,0.000958069,0.000905847,0.002567892,0.001111264,0.001264782,0.001344466,0.001785152,0.000302709
711.5,0.000881343,0.00294066,0.002945014,0.002652866,0.002406434,0.001786419,0.001947244,0.001478506,0.000959075,0.00145193,0.001567466,0.001973987,0.001841106,0.002055038,0.000693705,0.000440536,0.000698578,0.001714508,0.000495189,0.000190218,0.00160707,0.000807415,0.000884457,1.72E-05,-2.19E-05,0.001427796,0.001962719,0.001034519,0.002936035,0.003240899,0.00271011,0.002036029,0.002609088,0.003113211,0.002111253,0.0010715,0.002073911,0.001803245,0.000275805,0.000854532,0.001754261,0.00217413,0.000712384,0.00068775,0.002257392,0.00202639,0.000735125,0.001831878,0.001192356,0.000156556,-3.58E-05,0.001360824,0.001501287,0.001484201,0.00199788,0.000502766,0.000924135,0.001055922,0.002270569,0.000804301,0.001912767,0.002044447,0.002696785,0.000536996
